ISBN.10,ISBN.13,Language,author,image_url,name,review_url,url
316296430,978-0316296434,english,Reki Kawahara,"https://images-na.ssl-images-amazon.com/images/I/617oyxWYmDL._SY344_BO1,204,203,200_.jpg",Sword Art Online 4: Fairy Dance - light novel,https://www.amazon.com/Sword-Art-Online-Fairy-Dance/product-reviews/0316296430/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Sword-Art-Online-Fairy-Dance/dp/0316296430
62225731,978-0062225733,english,Terry Pratchett,"https://images-na.ssl-images-amazon.com/images/I/41B90C6eq0L._SY344_BO1,204,203,200_.jpg",Wyrd Sisters (Discworld),https://www.amazon.com/Wyrd-Sisters-Discworld-Terry-Pratchett/product-reviews/0062225731/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Wyrd-Sisters-Discworld-Terry-Pratchett/dp/0062225731
1597808687,978-1597808682,english,Jodi Taylor,"https://images-na.ssl-images-amazon.com/images/I/51h-6HdtqgL._SY344_BO1,204,203,200_.jpg",Just One Damned Thing After Another: The Chronicles of St. Mary's Book One,https://www.amazon.com/Just-Damned-Thing-After-Another/product-reviews/1597808687/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Just-Damned-Thing-After-Another/dp/1597808687
1641260793,978-1641260794,english,Art Therapy Coloring,"https://images-na.ssl-images-amazon.com/images/I/51dDLEhYbhL._SX258_BO1,204,203,200_.jpg","Zombie Coloring Book: Black Background: Midnight Edition Zombie Coloring Pages for Everyone, Adults, Teenagers, Tweens, Older Kids, Boys, & Girls, ... Practice for Stress Relief & Relaxation",https://www.amazon.com/Zombie-Coloring-Book-Background-Relaxation/product-reviews/1641260793/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Zombie-Coloring-Book-Background-Relaxation/dp/1641260793
1401233791,978-1401233792,english,Doug Moench,"https://images-na.ssl-images-amazon.com/images/I/51DKtvi-OnL._SX321_BO1,204,203,200_.jpg","Batman: Knightfall, Vol. 1",https://www.amazon.com/Batman-Knightfall-Vol-Doug-Moench/product-reviews/1401233791/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Batman-Knightfall-Vol-Doug-Moench/dp/1401233791
1979427704,978-1979427708,english,Raye Wagner,"https://images-na.ssl-images-amazon.com/images/I/51qhjeuTlXL._SY344_BO1,204,203,200_.jpg",Blood Oath (The Darkest Drae) (Volume 1),https://www.amazon.com/Blood-Oath-Darkest-Drae-1/product-reviews/1979427704/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Blood-Oath-Darkest-Drae-1/dp/1979427704
1595822097,978-1595822093,english,Kentaro Miura,"https://images-na.ssl-images-amazon.com/images/I/51JhgMyf-LL._SY344_BO1,204,203,200_.jpg","Berserk, Vol. 28",https://www.amazon.com/Berserk-Vol-28-Kentaro-Miura/product-reviews/1595822097/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Berserk-Vol-28-Kentaro-Miura/dp/1595822097
399587322,978-0399587320,english,Emma Newman,"https://images-na.ssl-images-amazon.com/images/I/51nM7ZICU6L._SY344_BO1,204,203,200_.jpg",Before Mars (A Planetfall Novel),https://www.amazon.com/Before-Mars-Planetfall-Novel-Newman/product-reviews/0399587322/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Before-Mars-Planetfall-Novel-Newman/dp/0399587322
1101884959,978-1101884959,english,Christie Golden,"https://images-na.ssl-images-amazon.com/images/I/51%2BvuYOkBwL._SX277_BO1,204,203,200_.jpg",Dark Disciple: Star Wars,https://www.amazon.com/Dark-Disciple-Star-Christie-Golden/product-reviews/1101884959/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Dark-Disciple-Star-Christie-Golden/dp/1101884959
441966918,978-0441966912,english,Frank Herbert,"https://images-na.ssl-images-amazon.com/images/I/51prZMj0VbL._SX463_BO1,204,203,200_.jpg",Dune Boxed Set,https://www.amazon.com/Dune-Boxed-Set-Frank-Herbert/product-reviews/0441966918/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Dune-Boxed-Set-Frank-Herbert/dp/0441966918
441328008,978-0441328000,english,Frank Herbert,"https://images-na.ssl-images-amazon.com/images/I/41b6B8nVaRL._SX294_BO1,204,203,200_.jpg",Heretics of Dune,https://www.amazon.com/Heretics-Dune-Frank-Herbert/product-reviews/0441328008/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Heretics-Dune-Frank-Herbert/dp/0441328008
1632157179,978-1632157171,english,Kelly Sue DeConnick,"https://images-na.ssl-images-amazon.com/images/I/51PTxOh07LL._SY344_BO1,204,203,200_.jpg",Bitch Planet Volume 2: President Bitch,https://www.amazon.com/Bitch-Planet-2-President/product-reviews/1632157179/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Bitch-Planet-2-President/dp/1632157179
345522494,978-0345522498,english,Kevin Hearne,"https://images-na.ssl-images-amazon.com/images/I/515ADA0ufCL._SX301_BO1,204,203,200_.jpg",Hexed (Iron Druid Chronicles),https://www.amazon.com/Hexed-Druid-Chronicles-Kevin-Hearne/product-reviews/0345522494/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Hexed-Druid-Chronicles-Kevin-Hearne/dp/0345522494
316468738,978-0316468732,english,Natsume Akatsuki,"https://images-na.ssl-images-amazon.com/images/I/51BNwp9mO5L._SY344_BO1,204,203,200_.jpg","Konosuba: God's Blessing on This Wonderful World!, Vol. 3 (light novel): You're Being Summoned,  Darkness (Konosuba (light novel))",https://www.amazon.com/Konosuba-Blessing-Wonderful-Summoned-Darkness/product-reviews/0316468738/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Konosuba-Blessing-Wonderful-Summoned-Darkness/dp/0316468738
031651795X,978-0316517959,english,Josiah Bancroft,"https://images-na.ssl-images-amazon.com/images/I/51QH6P-43uL._SY344_BO1,204,203,200_.jpg",Arm of the Sphinx (The Books of Babel),https://www.amazon.com/Sphinx-Books-Babel-Josiah-Bancroft/product-reviews/031651795X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Sphinx-Books-Babel-Josiah-Bancroft/dp/031651795X
553278398,978-0553278392,english,Isaac Asimov,"https://images-na.ssl-images-amazon.com/images/I/51VB0wp4ekL._SY344_BO1,204,203,200_.jpg","Prelude to Foundation (Foundation, Book 1)",https://www.amazon.com/Prelude-Foundation-Book-1/product-reviews/0553278398/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Prelude-Foundation-Book-1/dp/0553278398
345483871,978-0345483874,english,David Eddings,"https://images-na.ssl-images-amazon.com/images/I/51ar%2BB6O5yL._SX329_BO1,204,203,200_.jpg","The Malloreon, Vol. 2 (Books 4 & 5): Sorceress of Darshiva, The Seeress of Kell",https://www.amazon.com/Malloreon-Vol-Books-Sorceress-Darshiva/product-reviews/0345483871/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Malloreon-Vol-Books-Sorceress-Darshiva/dp/0345483871
997070897,978-0997070897,english,Jerry Aubin,"https://images-na.ssl-images-amazon.com/images/I/41PmoqSzGQL._SY344_BO1,204,203,200_.jpg",Resurgence: The Ship Series // Book Five (Volume 5),https://www.amazon.com/Resurgence-Ship-Book-Five-5/product-reviews/0997070897/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Resurgence-Ship-Book-Five-5/dp/0997070897
316385174,978-0316385176,english,Yuu Kamiya,"https://images-na.ssl-images-amazon.com/images/I/61AygGe39jL._SY344_BO1,204,203,200_.jpg","No Game No Life, Vol. 2 - light novel",https://www.amazon.com/No-Game-Life-Vol-light/product-reviews/0316385174/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/No-Game-Life-Vol-light/dp/0316385174
744018323,978-0744018325,english,Prima Games,"https://images-na.ssl-images-amazon.com/images/I/41GIQ2QrsxL._SX307_BO1,204,203,200_.jpg",Final Fantasy XII: The Zodiac Age: Prima Collector's Edition Guide,https://www.amazon.com/Final-Fantasy-XII-Zodiac-Collectors/product-reviews/0744018323/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Final-Fantasy-XII-Zodiac-Collectors/dp/0744018323
316315303,978-0316315302,english,Tappei Nagatsuki,"https://images-na.ssl-images-amazon.com/images/I/51Bkfi44gNL._SY344_BO1,204,203,200_.jpg","Re:Zero: Starting Life in Another World, Vol. 1",https://www.amazon.com/Re-Zero-Starting-Another-World/product-reviews/0316315303/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Re-Zero-Starting-Another-World/dp/0316315303
1593077467,978-1593077464,english,Kentaro Miura,"https://images-na.ssl-images-amazon.com/images/I/51drDxmE16L._SX351_BO1,204,203,200_.jpg","Berserk, Vol. 21",https://www.amazon.com/Berserk-Vol-21-Kentaro-Miura/product-reviews/1593077467/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Berserk-Vol-21-Kentaro-Miura/dp/1593077467
1511869356,978-1511869355,english,Ayn Rand,"https://images-na.ssl-images-amazon.com/images/I/41EFTCigdVL._SY344_BO1,204,203,200_.jpg",Anthem,https://www.amazon.com/Anthem-Ayn-Rand/product-reviews/1511869356/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Anthem-Ayn-Rand/dp/1511869356
1930974280,978-1930974289,english,Gerald Murnane,"https://images-na.ssl-images-amazon.com/images/I/413PS8EKSDL._SX296_BO1,204,203,200_.jpg",The Plains (New Issues Poetry & Prose),https://www.amazon.com/Plains-New-Issues-Poetry-Prose/product-reviews/1930974280/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Plains-New-Issues-Poetry-Prose/dp/1930974280
345477499,978-0345477491,english,Drew Karpyshyn,"https://images-na.ssl-images-amazon.com/images/I/51fAyG0h6aL._SX303_BO1,204,203,200_.jpg","Rule of Two (Star Wars: Darth Bane, Book 2)",https://www.amazon.com/Rule-Two-Star-Wars-Darth/product-reviews/0345477499/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Rule-Two-Star-Wars-Darth/dp/0345477499
140126378X,978-1401263782,english,Darwyn Cooke,"https://images-na.ssl-images-amazon.com/images/I/61DXz1oMboL._SX331_BO1,204,203,200_.jpg",DC: The New Frontier,https://www.amazon.com/DC-New-Frontier-Darwyn-Cooke/product-reviews/140126378X/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/DC-New-Frontier-Darwyn-Cooke/dp/140126378X
440418569,978-0440418566,english,Philip Pullman,"https://images-na.ssl-images-amazon.com/images/I/51ac026V6LL._SY344_BO1,204,203,200_.jpg",The Amber Spyglass: His Dark Materials,https://www.amazon.com/Amber-Spyglass-His-Dark-Materials/product-reviews/0440418569/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Amber-Spyglass-His-Dark-Materials/dp/0440418569
374502005,978-0374502003,english,Bernard Malamud,"https://images-na.ssl-images-amazon.com/images/I/410j-ufagpL._SY344_BO1,204,203,200_.jpg",The Natural,https://www.amazon.com/Natural-Bernard-Malamud/product-reviews/0374502005/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Natural-Bernard-Malamud/dp/0374502005
765374811,978-0765374813,english,Orson Scott Card,"https://images-na.ssl-images-amazon.com/images/I/51i5P6dQFHL._SX436_BO1,204,203,200_.jpg","Ender's Game Boxed Set I: Ender's Game, Ender's Shadow, Shadow of the Hegemon (The Ender Quintet)",https://www.amazon.com/Enders-Game-Boxed-Set-Hegemon/product-reviews/0765374811/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Enders-Game-Boxed-Set-Hegemon/dp/0765374811
425263231,978-0425263235,english,Charlaine Harris,"https://images-na.ssl-images-amazon.com/images/I/519NAnAt1NL._SX281_BO1,204,203,200_.jpg","Night Shift (A Novel of Midnight, Texas)",https://www.amazon.com/Night-Shift-Novel-Midnight-Texas/product-reviews/0425263231/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Night-Shift-Novel-Midnight-Texas/dp/0425263231
1524744123,978-1524744120,english,Hank Green,"https://images-na.ssl-images-amazon.com/images/I/51c6oA5oT5L._SX329_BO1,204,203,200_.jpg",An Absolutely Remarkable Thing (Signed Edition): A Novel,,https://www.amazon.com/Absolutely-Remarkable-Thing-Signed-Novel/dp/1524744123
316332879,978-0316332873,english,James S. A. Corey,"https://images-na.ssl-images-amazon.com/images/I/511k%2BcpBsxL._SX330_BO1,204,203,200_.jpg",Tiamat's Wrath (The Expanse),,https://www.amazon.com/Tiamats-Wrath-Expanse-James-Corey/dp/0316332879
735220743,978-0735220744,english,Deborah Harkness,"https://images-na.ssl-images-amazon.com/images/I/61yVIYI9lmL._SX385_BO1,204,203,200_.jpg","The World of All Souls: The Complete Guide to A Discovery of Witches, Shadow of Night, and The Book of Life (All Souls Trilogy)",,https://www.amazon.com/World-All-Souls-Complete-Discovery/dp/0735220743
451492102,978-0451492104,english,Jim Butcher,"https://images-na.ssl-images-amazon.com/images/I/511aaq%2B%2BPcL._SX329_BO1,204,203,200_.jpg",Brief Cases (Dresden Files),,https://www.amazon.com/Brief-Cases-Dresden-Files-Butcher/dp/0451492102
1974703908,978-1974703906,english,Akira Toriyama,"https://images-na.ssl-images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_BO1,204,203,200_.gif",Dragon Quest Illustrations: 30th Anniversary Edition,,https://www.amazon.com/Dragon-Quest-Illustrations-30th-Anniversary/dp/1974703908
1481483501,978-1481483506,english,David Weber,"https://images-na.ssl-images-amazon.com/images/I/5102B06HreL._SY344_BO1,204,203,200_.jpg",Uncompromising Honor (Honor Harrington),,https://www.amazon.com/Uncompromising-Honor-Harrington-David-Weber/dp/1481483501
1534308377,978-1534308374,english,Brian K Vaughan,"https://images-na.ssl-images-amazon.com/images/I/517DMBPd-OL._SY344_BO1,204,203,200_.jpg",Saga Volume 9,,https://www.amazon.com/Saga-9-Brian-K-Vaughan/dp/1534308377
399580948,978-0399580949,english,Michael Witwer,"https://images-na.ssl-images-amazon.com/images/I/51UjxHNOrRL._SX258_BO1,204,203,200_.jpg",Dungeons and Dragons Art and Arcana: A Visual History,,https://www.amazon.com/Dungeons-Dragons-Art-Arcana-History/dp/0399580948
399594094,978-0399594090,english,Christie Golden,"https://images-na.ssl-images-amazon.com/images/I/51fKmjePTWL._SY344_BO1,204,203,200_.jpg",Before the Storm (World of Warcraft),,https://www.amazon.com/Before-Storm-Warcraft-Christie-Golden/dp/0399594094
1250122996,978-1250122995,english,Nora Roberts,"https://images-na.ssl-images-amazon.com/images/G/01/x-site/icons/no-img-sm._V192198896_BO1,204,203,200_.gif","Of Blood and Bone: Chronicles of the One, Book 2",,https://www.amazon.com/Blood-Bone-Chronicles-One-Book/dp/1250122996
052552004X,978-0525520047,english,Haruki Murakami,"https://images-na.ssl-images-amazon.com/images/I/31o9g2tIAVL._SY344_BO1,204,203,200_.jpg",Killing Commendatore: A novel,,https://www.amazon.com/Killing-Commendatore-novel-Haruki-Murakami/dp/052552004X
1524732648,978-1524732646,english,Anne Rice,"https://images-na.ssl-images-amazon.com/images/I/51ONOKHtoqL._SY344_BO1,204,203,200_.jpg",Blood Communion: A Tale of Prince Lestat (Vampire Chronicles),,https://www.amazon.com/Blood-Communion-Prince-Vampire-Chronicles/dp/1524732648
316398810,978-0316398817,english,Kugane Maruyama,"https://images-na.ssl-images-amazon.com/images/I/51iJzU5a3oL._SY344_BO1,204,203,200_.jpg","Overlord, Vol. 7 (light novel): The Invaders of the Great Tomb",,https://www.amazon.com/Overlord-Vol-light-novel-Invaders/dp/0316398810
1481494929,978-1481494922,english,Charlaine Harris,"https://images-na.ssl-images-amazon.com/images/I/51GCsBIUG9L._SX329_BO1,204,203,200_.jpg",An Easy Death (Gunnie Rose),,https://www.amazon.com/Easy-Death-Gunnie-Rose/dp/1481494929
006284413X,978-0062844132,english,Joseph Fink,"https://images-na.ssl-images-amazon.com/images/I/41cHqHO0B9L._SX329_BO1,204,203,200_.jpg",Alice Isn't Dead: A Novel,,https://www.amazon.com/Alice-Isnt-Dead-Joseph-Fink/dp/006284413X
164078084X,978-1640780842,english,Jason Bulmahn,"https://images-na.ssl-images-amazon.com/images/I/51y%2BlHjT9BL._SX258_BO1,204,203,200_.jpg",Pathfinder Playtest Rulebook,,https://www.amazon.com/Pathfinder-Playtest-Rulebook-Logan-Bonner/dp/164078084X
159606885X,978-1596068858,english,Brandon Sanderson,"https://images-na.ssl-images-amazon.com/images/I/511J0amwJ3L._SX338_BO1,204,203,200_.jpg",Legion: Lies of the Beholder,,https://www.amazon.com/Legion-Lies-Beholder-Brandon-Sanderson/dp/159606885X
999453033,978-0999453032,english,Sherrilyn Kenyon,"https://images-na.ssl-images-amazon.com/images/I/51j-4ad2IqL._SX345_BO1,204,203,200_.jpg",Born of Blood (The League: Nemesis Rising),,https://www.amazon.com/Born-Blood-League-Nemesis-Rising/dp/0999453033
425255689,978-0425255681,english,Laurell K. Hamilton,"https://images-na.ssl-images-amazon.com/images/I/41jNO13Uh%2BL._SX329_BO1,204,203,200_.jpg","Serpentine (Anita Blake, Vampire Hunter)",,https://www.amazon.com/Serpentine-Anita-Blake-Vampire-Hunter/dp/0425255689
553391518,978-0553391510,english,Terry Brooks,"https://images-na.ssl-images-amazon.com/images/I/51RfTmmEimL._SX338_BO1,204,203,200_.jpg",The Skaar Invasion (The Fall of Shannara),,https://www.amazon.com/Skaar-Invasion-Fall-Shannara/dp/0553391518
451490088,978-0451490087,english,Christine Feehan,"https://images-na.ssl-images-amazon.com/images/I/51EDlMpqFrL._SX329_BO1,204,203,200_.jpg","Dark Sentinel (Carpathian Novel, A)",,https://www.amazon.com/Sentinel-Carpathian-Novel-Christine-Feehan/dp/0451490088
1640780866,978-1640780866,english,Jason Bulmahn,"https://images-na.ssl-images-amazon.com/images/I/51sMMWiRnNL._SX406_BO1,204,203,200_.jpg",Pathfinder Playtest Rulebook Deluxe Hardcover,,https://www.amazon.com/Pathfinder-Playtest-Rulebook-Deluxe-Hardcover/dp/1640780866
62688596,978-0062688590,english,R. A. Salvatore,"https://images-na.ssl-images-amazon.com/images/I/51Thw1VW63L._SX328_BO1,204,203,200_.jpg",Timeless: A Drizzt Novel,,https://www.amazon.com/Timeless-Drizzt-Novel-R-Salvatore/dp/0062688596
451490169,978-0451490162,english,Christine Feehan,"https://images-na.ssl-images-amazon.com/images/I/41f9Q7WtQ2L._SX308_BO1,204,203,200_.jpg",Leopard's Run (A Leopard Novel),,https://www.amazon.com/Leopards-Leopard-Novel-Christine-Feehan/dp/0451490169
451490681,978-0451490681,english,S.M. Stirling,"https://images-na.ssl-images-amazon.com/images/I/51NBtSNj%2BNL._SX329_BO1,204,203,200_.jpg",The Sky-Blue Wolves (A Novel of the Change),,https://www.amazon.com/Sky-Blue-Wolves-Novel-Change/dp/0451490681
765385716,978-0765385710,english,Sherrilyn Kenyon,"https://images-na.ssl-images-amazon.com/images/I/61lO6mJG5uL._SY344_BO1,204,203,200_.jpg",Death Doesn't Bargain: A Deadman's Cross Novel,,https://www.amazon.com/Death-Doesnt-Bargain-Deadmans-Cross/dp/0765385716
1683690877,978-1683690870,english,Ian Doescher,"https://images-na.ssl-images-amazon.com/images/I/51rmYP2O7hL._SX331_BO1,204,203,200_.jpg",William Shakespeare's Jedi the Last: Star Wars Part the Eighth (William Shakespeare's Star Wars),,https://www.amazon.com/William-Shakespeares-Jedi-Last-Eighth/dp/1683690877
1250297796,978-1250297792,english,Brandon Sanderson,"https://images-na.ssl-images-amazon.com/images/I/51F-bFy95sL._SY344_BO1,204,203,200_.jpg",Legion: The Many Lives of Stephen Leeds,,https://www.amazon.com/Legion-Many-Lives-Stephen-Leeds/dp/1250297796
62855131,978-0062855138,english,Lynsay Sands,"https://images-na.ssl-images-amazon.com/images/I/51-oJltJavL._SY344_BO1,204,203,200_.jpg",Vampires Like It Hot: An Argeneau Novel,,https://www.amazon.com/Vampires-Like-Hot-Argeneau-Novel/dp/0062855131
1534304932,978-1534304932,english,Rick Remender,"https://images-na.ssl-images-amazon.com/images/I/51guki-m6qL._SY344_BO1,204,203,200_.jpg",Black Science Volume 7: Extinction is the Rule,,https://www.amazon.com/Black-Science-7-Extinction-Rule/dp/1534304932
1941040993,978-1941040997,english,Ursula K. Le Guin,,Ursula K. Le Guin: Conversations on Writing,https://www.amazon.com/Ursula-K-Guin-Conversations-Writing/product-reviews/1941040993/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Ursula-K-Guin-Conversations-Writing/dp/1941040993
998851310,978-0998851310,english,Teelia Pelletier,"https://images-na.ssl-images-amazon.com/images/I/517uqg78hNL._SY344_BO1,204,203,200_.jpg",Strong Hearts Are Mandatory: Straight to Video,,https://www.amazon.com/Strong-Hearts-Are-Mandatory-Straight/dp/0998851310
756413176,978-0756413170,english,Mercedes Lackey,"https://images-na.ssl-images-amazon.com/images/I/616MOU8kA%2BL._SY344_BO1,204,203,200_.jpg",The Hills Have Spies (Valdemar: Family Spies),,https://www.amazon.com/Hills-Have-Spies-Valdemar-Family/dp/0756413176
765388979,978-0765388971,english,John Scalzi,"https://images-na.ssl-images-amazon.com/images/I/51SX5APRP1L._SX327_BO1,204,203,200_.jpg",The Consuming Fire (The Interdependency),,https://www.amazon.com/Consuming-Fire-Interdependency-John-Scalzi/dp/0765388979
1503904105,978-1503904101,english,Robert Masello,"https://images-na.ssl-images-amazon.com/images/I/51ofS97RCTL._SX329_BO1,204,203,200_.jpg",The Night Crossing,,https://www.amazon.com/Night-Crossing-Robert-Masello/dp/1503904105
399180982,978-0399180989,english,Naomi Novik,"https://images-na.ssl-images-amazon.com/images/I/51WIH3kMERL._SX328_BO1,204,203,200_.jpg",Spinning Silver,,https://www.amazon.com/Spinning-Silver-Naomi-Novik/dp/0399180982
425285944,978-0425285947,english,Pierce Brown,"https://images-na.ssl-images-amazon.com/images/I/41qkROVB7XL._SY344_BO1,204,203,200_.jpg",Dark Age: Book 5 of the Red Rising Saga (Red Rising Series),,https://www.amazon.com/Dark-Age-Book-Rising-Saga/dp/0425285944
515153354,978-0515153354,english,Kay Hooper,"https://images-na.ssl-images-amazon.com/images/I/51of0wc2mxL._SX281_BO1,204,203,200_.jpg",Final Shadows (A Bishop Files Novel),,https://www.amazon.com/Final-Shadows-Bishop-Files-Novel/dp/0515153354
1250102685,978-1250102683,english,Sherrilyn Kenyon,"https://images-na.ssl-images-amazon.com/images/I/51Z4ky7k2wL._SX327_BO1,204,203,200_.jpg",Stygian: A Dark-Hunter Novel (Dark-Hunter Novels),,https://www.amazon.com/Stygian-Dark-Hunter-Novel-Novels/dp/1250102685
756408741,978-0756408749,english,Mercedes Lackey,"https://images-na.ssl-images-amazon.com/images/I/61cJkchokEL._SY344_BO1,204,203,200_.jpg",The Bartered Brides (Elemental Masters),,https://www.amazon.com/Bartered-Brides-Elemental-Masters/dp/0756408741
743234901,978-0743234900,english,C.S. Lewis,,Out of the Silent Planet (Space Trilogy (Paperback)),https://www.amazon.com/Silent-Planet-Space-Trilogy-Paperback/product-reviews/0743234901/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Silent-Planet-Space-Trilogy-Paperback/dp/0743234901
1101885998,978-1101885994,english,Katherine Arden,"https://images-na.ssl-images-amazon.com/images/I/51mz3VEp%2ByL._SX327_BO1,204,203,200_.jpg",The Winter of the Witch: A Novel (Winternight Trilogy),,https://www.amazon.com/Winter-Witch-Novel-Winternight-Trilogy/dp/1101885998
1534306617,978-1534306615,english,Bryan Lee O'Malley,"https://images-na.ssl-images-amazon.com/images/I/51QmK1xX8eL._SY344_BO1,204,203,200_.jpg",Snotgirl Volume 2: California Screaming,,https://www.amazon.com/Snotgirl-California-Bryan-Lee-OMalley/dp/1534306617
1936876515,978-1936876518,english,Patrick Goodman,,Shadowrun Fifth Edition,https://www.amazon.com/Shadowrun-Fifth-Jason-M-Hardy/product-reviews/1936876515/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Shadowrun-Fifth-Jason-M-Hardy/dp/1936876515
1481483552,978-1481483551,english,Mike Massa,"https://images-na.ssl-images-amazon.com/images/I/61I1I6qwd9L._SX327_BO1,204,203,200_.jpg",The Valley of Shadows (Black Tide Rising),,https://www.amazon.com/Valley-Shadows-Black-Tide-Rising/dp/1481483552
1250172551,978-1250172556,english,L. E. Modesitt Jr.,"https://images-na.ssl-images-amazon.com/images/I/51lZn5EYJDL._SX327_BO1,204,203,200_.jpg",Outcasts of Order (Saga of Recluce),,https://www.amazon.com/Outcasts-Order-Saga-Recluce-Modesitt/dp/1250172551
1250174570,978-1250174574,english,Glen Cook,"https://images-na.ssl-images-amazon.com/images/I/51whxsXVsDL._SY344_BO1,204,203,200_.jpg",Port of Shadows: A Novel of the Black Company (Chronicles of The Black Company),,https://www.amazon.com/Port-Shadows-Novel-Company-Chronicles/dp/1250174570
1401284124,978-1401284121,english,Alan Moore,"https://images-na.ssl-images-amazon.com/images/I/61OjB5dhe8L._SX258_BO1,204,203,200_.jpg",Absolute Batman: The Killing Joke (30th Anniversary Edition),,https://www.amazon.com/Absolute-Batman-Killing-Joke-Anniversary/dp/1401284124
1980871833,978-1980871835,english,Skylar Rose,,The Last Valkyrie (The Vivian Moore Series),https://www.amazon.com/Last-Valkyrie-Vivian-Moore/product-reviews/1980871833/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/Last-Valkyrie-Vivian-Moore/dp/1980871833
1534304983,978-1534304987,english,Joshua Williamson,"https://images-na.ssl-images-amazon.com/images/I/51-0ACmPVfL._SY344_BO1,204,203,200_.jpg",Birthright Volume 6: Fatherhood,,https://www.amazon.com/Birthright-6-Fatherhood-Joshua-Williamson/dp/1534304983
1481483072,978-1481483070,english,Larry Correia,"https://images-na.ssl-images-amazon.com/images/I/51nJn6I7vGL._SY344_BO1,204,203,200_.jpg",Monster Hunter Memoirs: Saints,,https://www.amazon.com/Monster-Hunter-Memoirs-Larry-Correia/dp/1481483072
1501128256,978-1501128257,english,Matt Forbeck,"https://images-na.ssl-images-amazon.com/images/I/51PmDN5YBqL._SX318_BO1,204,203,200_.jpg",HALO: Bad Blood,,https://www.amazon.com/HALO-Bad-Blood-Matt-Forbeck/dp/1501128256
451491645,978-0451491640,english,Nalini Singh,"https://images-na.ssl-images-amazon.com/images/I/51HCQH6q2jL._SX308_BO1,204,203,200_.jpg",Archangel's Prophecy (A Guild Hunter Novel),,https://www.amazon.com/Archangels-Prophecy-Guild-Hunter-Novel/dp/0451491645
